map_name,x,y,tile_type,walkable,ledge_direction
PEWTER_CITY,29,28,path,True,
PEWTER_CITY,28,29,ledge,True,down
PEWTER_CITY,29,29,ledge,True,down
PEWTER_CITY,30,28,wall,False,
PEWTER_CITY,31,28,path,True,
PEWTER_CITY,30,29,wall,False,
PEWTER_CITY,31,29,path,True,
PEWTER_CITY,32,28,path,True,
PEWTER_CITY,33,28,path,True,
PEWTER_CITY,32,29,path,True,
PEWTER_CITY,33,29,path,True,
PEWTER_CITY,34,28,path,True,
PEWTER_CITY,35,28,wall,False,
PEWTER_CITY,34,29,path,True,
PEWTER_CITY,35,29,wall,False,
PEWTER_CITY,36,28,path,True,
PEWTER_CITY,37,28,path,True,
PEWTER_CITY,36,29,path,True,
PEWTER_CITY,37,29,path,True,
PEWTER_CITY,38,28,path,True,
PEWTER_CITY,39,28,path,True,
PEWTER_CITY,38,29,path,True,
PEWTER_CITY,39,29,path,True,
PEWTER_CITY,0,30,wall,False,
PEWTER_CITY,1,30,wall,False,
PEWTER_CITY,0,31,wall,False,
PEWTER_CITY,1,31,wall,False,
PEWTER_CITY,2,30,wall,False,
PEWTER_CITY,3,30,wall,False,
PEWTER_CITY,2,31,wall,False,
PEWTER_CITY,3,31,wall,False,
PEWTER_CITY,4,30,path,True,
PEWTER_CITY,5,30,path,True,
PEWTER_CITY,4,31,path,True,
PEWTER_CITY,5,31,path,True,
PEWTER_CITY,6,30,path,True,
PEWTER_CITY,7,30,path,True,
PEWTER_CITY,6,31,path,True,
PEWTER_CITY,7,31,path,True,
PEWTER_CITY,8,30,path,True,
PEWTER_CITY,9,30,path,True,
PEWTER_CITY,8,31,path,True,
PEWTER_CITY,9,31,path,True,
PEWTER_CITY,10,30,path,True,
PEWTER_CITY,11,30,path,True,
PEWTER_CITY,10,31,path,True,
PEWTER_CITY,11,31,path,True,
PEWTER_CITY,12,30,path,True,
PEWTER_CITY,13,30,path,True,
PEWTER_CITY,12,31,path,True,
PEWTER_CITY,13,31,path,True,
PEWTER_CITY,14,30,path,True,
PEWTER_CITY,15,30,path,True,
PEWTER_CITY,14,31,path,True,
PEWTER_CITY,15,31,path,True,
PEWTER_CITY,16,30,path,True,
PEWTER_CITY,17,30,path,True,
PEWTER_CITY,16,31,path,True,
PEWTER_CITY,17,31,path,True,
PEWTER_CITY,18,30,path,True,
PEWTER_CITY,19,30,path,True,
PEWTER_CITY,18,31,path,True,
PEWTER_CITY,19,31,path,True,
PEWTER_CITY,20,30,path,True,
PEWTER_CITY,21,30,path,True,
PEWTER_CITY,20,31,path,True,
PEWTER_CITY,21,31,path,True,
PEWTER_CITY,22,30,path,True,
PEWTER_CITY,23,30,path,True,
PEWTER_CITY,22,31,path,True,
PEWTER_CITY,23,31,path,True,
PEWTER_CITY,24,30,path,True,
PEWTER_CITY,25,30,path,True,
PEWTER_CITY,24,31,path,True,
PEWTER_CITY,25,31,path,True,
PEWTER_CITY,26,30,path,True,
PEWTER_CITY,27,30,path,True,
PEWTER_CITY,26,31,path,True,
PEWTER_CITY,27,31,path,True,
PEWTER_CITY,28,30,path,True,
PEWTER_CITY,29,30,path,True,
PEWTER_CITY,28,31,path,True,
PEWTER_CITY,29,31,path,True,
PEWTER_CITY,30,30,path,True,
PEWTER_CITY,31,30,path,True,
PEWTER_CITY,30,31,path,True,
PEWTER_CITY,31,31,path,True,
PEWTER_CITY,32,30,path,True,
PEWTER_CITY,33,30,path,True,
PEWTER_CITY,32,31,path,True,
PEWTER_CITY,33,31,path,True,
PEWTER_CITY,34,30,path,True,
PEWTER_CITY,35,30,wall,False,
PEWTER_CITY,34,31,path,True,
PEWTER_CITY,35,31,wall,False,
PEWTER_CITY,36,30,path,True,
PEWTER_CITY,37,30,path,True,
PEWTER_CITY,36,31,path,True,
PEWTER_CITY,37,31,path,True,
PEWTER_CITY,38,30,path,True,
PEWTER_CITY,39,30,path,True,
PEWTER_CITY,38,31,path,True,
PEWTER_CITY,39,31,path,True,
PEWTER_CITY,0,32,wall,False,
PEWTER_CITY,1,32,wall,False,
PEWTER_CITY,0,33,ledge,True,down
PEWTER_CITY,1,33,ledge,True,down
PEWTER_CITY,2,32,wall,False,
PEWTER_CITY,3,32,wall,False,
PEWTER_CITY,2,33,path,True,
PEWTER_CITY,3,33,path,True,
PEWTER_CITY,4,32,wall,False,
PEWTER_CITY,5,32,wall,False,
PEWTER_CITY,4,33,path,True,
PEWTER_CITY,5,33,path,True,
PEWTER_CITY,6,32,wall,False,
PEWTER_CITY,7,32,wall,False,
PEWTER_CITY,6,33,path,True,
PEWTER_CITY,7,33,path,True,
PEWTER_CITY,8,32,wall,False,
PEWTER_CITY,9,32,wall,False,
PEWTER_CITY,8,33,path,True,
PEWTER_CITY,9,33,path,True,
PEWTER_CITY,10,32,wall,False,
PEWTER_CITY,11,32,wall,False,
PEWTER_CITY,10,33,path,True,
PEWTER_CITY,11,33,path,True,
PEWTER_CITY,12,32,wall,False,
PEWTER_CITY,13,32,wall,False,
PEWTER_CITY,12,33,wall,False,
PEWTER_CITY,13,33,wall,False,
PEWTER_CITY,14,32,wall,False,
PEWTER_CITY,15,32,wall,False,
PEWTER_CITY,14,33,wall,False,
PEWTER_CITY,15,33,wall,False,
PEWTER_CITY,16,32,wall,False,
PEWTER_CITY,17,32,wall,False,
PEWTER_CITY,16,33,wall,False,
PEWTER_CITY,17,33,wall,False,
PEWTER_CITY,18,32,path,True,
PEWTER_CITY,19,32,path,True,
PEWTER_CITY,18,33,path,True,
PEWTER_CITY,19,33,path,True,
PEWTER_CITY,20,32,wall,False,
PEWTER_CITY,21,32,wall,False,
PEWTER_CITY,20,33,wall,False,
PEWTER_CITY,21,33,wall,False,
PEWTER_CITY,22,32,wall,False,
PEWTER_CITY,23,32,wall,False,
PEWTER_CITY,22,33,wall,False,
PEWTER_CITY,23,33,wall,False,
PEWTER_CITY,24,32,wall,False,
PEWTER_CITY,25,32,wall,False,
PEWTER_CITY,24,33,wall,False,
PEWTER_CITY,25,33,wall,False,
PEWTER_CITY,26,32,wall,False,
PEWTER_CITY,27,32,wall,False,
PEWTER_CITY,26,33,path,True,
PEWTER_CITY,27,33,path,True,
PEWTER_CITY,28,32,wall,False,
PEWTER_CITY,29,32,wall,False,
PEWTER_CITY,28,33,path,True,
PEWTER_CITY,29,33,path,True,
PEWTER_CITY,30,32,wall,False,
PEWTER_CITY,31,32,wall,False,
PEWTER_CITY,30,33,path,True,
PEWTER_CITY,31,33,path,True,
PEWTER_CITY,32,32,wall,False,
PEWTER_CITY,33,32,wall,False,
PEWTER_CITY,32,33,path,True,
PEWTER_CITY,33,33,path,True,
PEWTER_CITY,34,32,wall,False,
PEWTER_CITY,35,32,wall,False,
PEWTER_CITY,34,33,path,True,
PEWTER_CITY,35,33,path,True,
PEWTER_CITY,36,32,path,True,
PEWTER_CITY,37,32,path,True,
PEWTER_CITY,36,33,path,True,
PEWTER_CITY,37,33,path,True,
PEWTER_CITY,38,32,path,True,
PEWTER_CITY,39,32,path,True,
PEWTER_CITY,38,33,path,True,
PEWTER_CITY,39,33,path,True,
PEWTER_CITY,0,34,path,True,
PEWTER_CITY,1,34,path,True,
PEWTER_CITY,0,35,path,True,
PEWTER_CITY,1,35,path,True,
PEWTER_CITY,2,34,path,True,
PEWTER_CITY,3,34,path,True,
PEWTER_CITY,2,35,path,True,
PEWTER_CITY,3,35,path,True,
PEWTER_CITY,4,34,path,True,
PEWTER_CITY,5,34,path,True,
PEWTER_CITY,4,35,path,True,
PEWTER_CITY,5,35,path,True,
PEWTER_CITY,6,34,path,True,
PEWTER_CITY,7,34,path,True,
PEWTER_CITY,6,35,path,True,
PEWTER_CITY,7,35,path,True,
PEWTER_CITY,8,34,path,True,
PEWTER_CITY,9,34,path,True,
PEWTER_CITY,8,35,path,True,
PEWTER_CITY,9,35,path,True,
PEWTER_CITY,10,34,path,True,
PEWTER_CITY,11,34,path,True,
PEWTER_CITY,10,35,path,True,
PEWTER_CITY,11,35,path,True,
PEWTER_CITY,12,34,wall,False,
PEWTER_CITY,13,34,wall,False,
PEWTER_CITY,12,35,wall,False,
PEWTER_CITY,13,35,wall,False,
PEWTER_CITY,14,34,wall,False,
PEWTER_CITY,15,34,wall,False,
PEWTER_CITY,14,35,wall,False,
PEWTER_CITY,15,35,wall,False,
PEWTER_CITY,16,34,wall,False,
PEWTER_CITY,17,34,wall,False,
PEWTER_CITY,16,35,wall,False,
PEWTER_CITY,17,35,wall,False,
PEWTER_CITY,18,34,path,True,
PEWTER_CITY,19,34,path,True,
PEWTER_CITY,18,35,path,True,
PEWTER_CITY,19,35,path,True,
PEWTER_CITY,20,34,wall,False,
PEWTER_CITY,21,34,wall,False,
PEWTER_CITY,20,35,wall,False,
PEWTER_CITY,21,35,wall,False,
PEWTER_CITY,22,34,wall,False,
PEWTER_CITY,23,34,wall,False,
PEWTER_CITY,22,35,wall,False,
PEWTER_CITY,23,35,wall,False,
PEWTER_CITY,24,34,wall,False,
PEWTER_CITY,25,34,wall,False,
PEWTER_CITY,24,35,wall,False,
PEWTER_CITY,25,35,wall,False,
PEWTER_CITY,26,34,path,True,
PEWTER_CITY,27,34,path,True,
PEWTER_CITY,26,35,path,True,
PEWTER_CITY,27,35,path,True,
PEWTER_CITY,28,34,path,True,
PEWTER_CITY,29,34,path,True,
PEWTER_CITY,28,35,path,True,
PEWTER_CITY,29,35,path,True,
PEWTER_CITY,30,34,path,True,
PEWTER_CITY,31,34,path,True,
PEWTER_CITY,30,35,path,True,
PEWTER_CITY,31,35,path,True,
PEWTER_CITY,32,34,path,True,
PEWTER_CITY,33,34,path,True,
PEWTER_CITY,32,35,path,True,
PEWTER_CITY,33,35,path,True,
PEWTER_CITY,34,34,path,True,
PEWTER_CITY,35,34,path,True,
PEWTER_CITY,34,35,path,True,
PEWTER_CITY,35,35,path,True,
PEWTER_CITY,36,34,path,True,
PEWTER_CITY,37,34,path,True,
PEWTER_CITY,36,35,path,True,
PEWTER_CITY,37,35,path,True,
PEWTER_CITY,38,34,path,True,
PEWTER_CITY,39,34,path,True,
PEWTER_CITY,38,35,path,True,
PEWTER_CITY,39,35,path,True,
ROUTE_1,0,0,path,True,
ROUTE_1,1,0,path,True,
ROUTE_1,0,1,path,True,
ROUTE_1,1,1,path,True,
ROUTE_1,2,0,path,True,
ROUTE_1,3,0,wall,False,
ROUTE_1,2,1,path,True,
ROUTE_1,3,1,wall,False,
ROUTE_1,4,0,path,True,
ROUTE_1,5,0,path,True,
ROUTE_1,4,1,wall,False,
ROUTE_1,5,1,wall,False,
ROUTE_1,6,0,path,True,
ROUTE_1,7,0,path,True,
ROUTE_1,6,1,wall,False,
ROUTE_1,7,1,wall,False,
ROUTE_1,8,0,path,True,
ROUTE_1,9,0,wall,False,
ROUTE_1,8,1,wall,False,
ROUTE_1,9,1,wall,False,
ROUTE_1,10,0,path,True,
ROUTE_1,11,0,path,True,
ROUTE_1,10,1,path,True,
ROUTE_1,11,1,path,True,
ROUTE_1,12,0,wall,False,
ROUTE_1,13,0,path,True,
ROUTE_1,12,1,wall,False,
ROUTE_1,13,1,wall,False,
ROUTE_1,14,0,path,True,
ROUTE_1,15,0,path,True,
ROUTE_1,14,1,wall,False,
ROUTE_1,15,1,wall,False,
ROUTE_1,16,0,path,True,
ROUTE_1,17,0,path,True,
ROUTE_1,16,1,wall,False,
ROUTE_1,17,1,wall,False,
ROUTE_1,18,0,wall,False,
ROUTE_1,19,0,path,True,
ROUTE_1,18,1,wall,False,
ROUTE_1,19,1,path,True,
ROUTE_1,0,2,path,True,
ROUTE_1,1,2,path,True,
ROUTE_1,0,3,path,True,
ROUTE_1,1,3,path,True,
ROUTE_1,2,2,path,True,
ROUTE_1,3,2,wall,False,
ROUTE_1,2,3,path,True,
ROUTE_1,3,3,wall,False,
ROUTE_1,4,2,path,True,
ROUTE_1,5,2,path,True,
ROUTE_1,4,3,path,True,
ROUTE_1,5,3,path,True,
ROUTE_1,6,2,path,True,
ROUTE_1,7,2,path,True,
ROUTE_1,6,3,path,True,
ROUTE_1,7,3,path,True,
ROUTE_1,8,2,path,True,
ROUTE_1,9,2,path,True,
ROUTE_1,8,3,path,True,
ROUTE_1,9,3,path,True,
ROUTE_1,10,2,path,True,
ROUTE_1,11,2,path,True,
ROUTE_1,10,3,path,True,
ROUTE_1,11,3,path,True,
ROUTE_1,12,2,path,True,
ROUTE_1,13,2,path,True,
ROUTE_1,12,3,path,True,
ROUTE_1,13,3,path,True,
ROUTE_1,14,2,path,True,
ROUTE_1,15,2,path,True,
ROUTE_1,14,3,path,True,
ROUTE_1,15,3,path,True,
ROUTE_1,16,2,path,True,
ROUTE_1,17,2,path,True,
ROUTE_1,16,3,path,True,
ROUTE_1,17,3,path,True,
ROUTE_1,18,2,wall,False,
ROUTE_1,19,2,path,True,
ROUTE_1,18,3,wall,False,
ROUTE_1,19,3,path,True,
ROUTE_1,0,4,path,True,
ROUTE_1,1,4,path,True,
ROUTE_1,0,5,path,True,
ROUTE_1,1,5,path,True,
ROUTE_1,2,4,path,True,
ROUTE_1,3,4,wall,False,
ROUTE_1,2,5,path,True,
ROUTE_1,3,5,wall,False,
ROUTE_1,4,4,path,True,
ROUTE_1,5,4,path,True,
ROUTE_1,4,5,ledge,True,down
ROUTE_1,5,5,ledge,True,down
ROUTE_1,6,4,path,True,
ROUTE_1,7,4,path,True,
ROUTE_1,6,5,ledge,True,down
ROUTE_1,7,5,ledge,True,down
ROUTE_1,8,4,path,True,
ROUTE_1,9,4,wall,False,
ROUTE_1,8,5,ledge,True,down
ROUTE_1,9,5,wall,False,
ROUTE_1,10,4,path,True,
ROUTE_1,11,4,path,True,
ROUTE_1,10,5,ledge,True,down
ROUTE_1,11,5,ledge,True,down
ROUTE_1,12,4,path,True,
ROUTE_1,13,4,path,True,
ROUTE_1,12,5,ledge,True,down
ROUTE_1,13,5,ledge,True,down
ROUTE_1,14,4,path,True,
ROUTE_1,15,4,path,True,
ROUTE_1,14,5,path,True,
ROUTE_1,15,5,path,True,
ROUTE_1,16,4,path,True,
ROUTE_1,17,4,path,True,
ROUTE_1,16,5,path,True,
ROUTE_1,17,5,path,True,
ROUTE_1,18,4,wall,False,
ROUTE_1,19,4,path,True,
ROUTE_1,18,5,wall,False,
ROUTE_1,19,5,path,True,
ROUTE_1,0,6,path,True,
ROUTE_1,1,6,path,True,
ROUTE_1,0,7,path,True,
ROUTE_1,1,7,path,True,
ROUTE_1,2,6,path,True,
ROUTE_1,3,6,wall,False,
ROUTE_1,2,7,path,True,
ROUTE_1,3,7,wall,False,
ROUTE_1,4,6,path,True,
ROUTE_1,5,6,path,True,
ROUTE_1,4,7,path,True,
ROUTE_1,5,7,path,True,
ROUTE_1,6,6,path,True,
ROUTE_1,7,6,path,True,
ROUTE_1,6,7,path,True,
ROUTE_1,7,7,path,True,
ROUTE_1,8,6,path,True,
ROUTE_1,9,6,wall,False,
ROUTE_1,8,7,path,True,
ROUTE_1,9,7,wall,False,
ROUTE_1,10,6,grass,True,
ROUTE_1,11,6,grass,True,
ROUTE_1,10,7,grass,True,
ROUTE_1,11,7,grass,True,
ROUTE_1,12,6,grass,True,
ROUTE_1,13,6,grass,True,
ROUTE_1,12,7,grass,True,
ROUTE_1,13,7,grass,True,
ROUTE_1,14,6,grass,True,
ROUTE_1,15,6,grass,True,
ROUTE_1,14,7,grass,True,
ROUTE_1,15,7,grass,True,
ROUTE_1,16,6,grass,True,
ROUTE_1,17,6,grass,True,
ROUTE_1,16,7,grass,True,
ROUTE_1,17,7,grass,True,
ROUTE_1,18,6,wall,False,
ROUTE_1,19,6,path,True,
ROUTE_1,18,7,wall,False,
ROUTE_1,19,7,path,True,
ROUTE_1,0,8,path,True,
ROUTE_1,1,8,path,True,
ROUTE_1,0,9,path,True,
ROUTE_1,1,9,path,True,
ROUTE_1,2,8,path,True,
ROUTE_1,3,8,wall,False,
ROUTE_1,2,9,path,True,
ROUTE_1,3,9,wall,False,
ROUTE_1,4,8,path,True,
ROUTE_1,5,8,path,True,
ROUTE_1,4,9,ledge,True,down
ROUTE_1,5,9,ledge,True,down
ROUTE_1,6,8,path,True,
ROUTE_1,7,8,path,True,
ROUTE_1,6,9,ledge,True,down
ROUTE_1,7,9,ledge,True,down
ROUTE_1,8,8,path,True,
ROUTE_1,9,8,wall,False,
ROUTE_1,8,9,ledge,True,down
ROUTE_1,9,9,wall,False,
ROUTE_1,10,8,grass,True,
ROUTE_1,11,8,grass,True,
ROUTE_1,10,9,grass,True,
ROUTE_1,11,9,grass,True,
ROUTE_1,12,8,grass,True,
ROUTE_1,13,8,grass,True,
ROUTE_1,12,9,grass,True,
ROUTE_1,13,9,grass,True,
ROUTE_1,14,8,grass,True,
ROUTE_1,15,8,grass,True,
ROUTE_1,14,9,grass,True,
ROUTE_1,15,9,grass,True,
ROUTE_1,16,8,grass,True,
ROUTE_1,17,8,grass,True,
ROUTE_1,16,9,grass,True,
ROUTE_1,17,9,grass,True,
ROUTE_1,18,8,wall,False,
ROUTE_1,19,8,path,True,
ROUTE_1,18,9,wall,False,
ROUTE_1,19,9,path,True,
ROUTE_1,0,10,path,True,
ROUTE_1,1,10,path,True,
ROUTE_1,0,11,path,True,
ROUTE_1,1,11,path,True,
ROUTE_1,2,10,path,True,
ROUTE_1,3,10,wall,False,
ROUTE_1,2,11,path,True,
ROUTE_1,3,11,wall,False,
ROUTE_1,4,10,path,True,
ROUTE_1,5,10,path,True,
ROUTE_1,4,11,path,True,
ROUTE_1,5,11,path,True,
ROUTE_1,6,10,path,True,
ROUTE_1,7,10,path,True,
ROUTE_1,6,11,path,True,
ROUTE_1,7,11,path,True,
ROUTE_1,8,10,path,True,
ROUTE_1,9,10,path,True,
ROUTE_1,8,11,path,True,
ROUTE_1,9,11,path,True,
ROUTE_1,10,10,path,True,
ROUTE_1,11,10,path,True,
ROUTE_1,10,11,path,True,
ROUTE_1,11,11,path,True,
ROUTE_1,12,10,path,True,
ROUTE_1,13,10,path,True,
ROUTE_1,12,11,path,True,
ROUTE_1,13,11,path,True,
ROUTE_1,14,10,path,True,
ROUTE_1,15,10,path,True,
ROUTE_1,14,11,path,True,
ROUTE_1,15,11,path,True,
ROUTE_1,16,10,path,True,
ROUTE_1,17,10,path,True,
ROUTE_1,16,11,path,True,
ROUTE_1,17,11,path,True,
ROUTE_1,18,10,wall,False,
ROUTE_1,19,10,path,True,
ROUTE_1,18,11,wall,False,
ROUTE_1,19,11,path,True,
ROUTE_1,0,12,path,True,
ROUTE_1,1,12,path,True,
ROUTE_1,0,13,path,True,
ROUTE_1,1,13,path,True,
ROUTE_1,2,12,path,True,
ROUTE_1,3,12,wall,False,
ROUTE_1,2,13,path,True,
ROUTE_1,3,13,wall,False,
ROUTE_1,4,12,path,True,
ROUTE_1,5,12,path,True,
ROUTE_1,4,13,wall,False,
ROUTE_1,5,13,wall,False,
ROUTE_1,6,12,path,True,
ROUTE_1,7,12,path,True,
ROUTE_1,6,13,ledge,True,down
ROUTE_1,7,13,ledge,True,down
ROUTE_1,8,12,path,True,
ROUTE_1,9,12,path,True,
ROUTE_1,8,13,ledge,True,down
ROUTE_1,9,13,ledge,True,down
ROUTE_1,10,12,path,True,
ROUTE_1,11,12,path,True,
ROUTE_1,10,13,wall,False,
ROUTE_1,11,13,wall,False,
ROUTE_1,12,12,path,True,
ROUTE_1,13,12,path,True,
ROUTE_1,12,13,wall,False,
ROUTE_1,13,13,wall,False,
ROUTE_1,14,12,grass,True,
ROUTE_1,15,12,grass,True,
ROUTE_1,14,13,grass,True,
ROUTE_1,15,13,grass,True,
ROUTE_1,16,12,grass,True,
ROUTE_1,17,12,grass,True,
ROUTE_1,16,13,grass,True,
ROUTE_1,17,13,grass,True,
ROUTE_1,18,12,wall,False,
ROUTE_1,19,12,path,True,
ROUTE_1,18,13,wall,False,
ROUTE_1,19,13,path,True,
ROUTE_1,0,14,path,True,
ROUTE_1,1,14,path,True,
ROUTE_1,0,15,path,True,
ROUTE_1,1,15,path,True,
ROUTE_1,2,14,path,True,
ROUTE_1,3,14,wall,False,
ROUTE_1,2,15,path,True,
ROUTE_1,3,15,wall,False,
ROUTE_1,4,14,path,True,
ROUTE_1,5,14,path,True,
ROUTE_1,4,15,path,True,
ROUTE_1,5,15,path,True,
ROUTE_1,6,14,path,True,
ROUTE_1,7,14,path,True,
ROUTE_1,6,15,path,True,
ROUTE_1,7,15,path,True,
ROUTE_1,8,14,path,True,
ROUTE_1,9,14,path,True,
ROUTE_1,8,15,path,True,
ROUTE_1,9,15,path,True,
ROUTE_1,10,14,path,True,
ROUTE_1,11,14,path,True,
ROUTE_1,10,15,path,True,
ROUTE_1,11,15,path,True,
ROUTE_1,12,14,path,True,
ROUTE_1,13,14,path,True,
ROUTE_1,12,15,path,True,
ROUTE_1,13,15,path,True,
ROUTE_1,14,14,grass,True,
ROUTE_1,15,14,grass,True,
ROUTE_1,14,15,grass,True,
ROUTE_1,15,15,grass,True,
ROUTE_1,16,14,grass,True,
ROUTE_1,17,14,grass,True,
ROUTE_1,16,15,grass,True,
ROUTE_1,17,15,grass,True,
ROUTE_1,18,14,wall,False,
ROUTE_1,19,14,path,True,
ROUTE_1,18,15,wall,False,
ROUTE_1,19,15,path,True,
ROUTE_1,0,16,path,True,
ROUTE_1,1,16,path,True,
ROUTE_1,0,17,path,True,
ROUTE_1,1,17,path,True,
ROUTE_1,2,16,path,True,
ROUTE_1,3,16,wall,False,
ROUTE_1,2,17,path,True,
ROUTE_1,3,17,wall,False,
ROUTE_1,4,16,path,True,
ROUTE_1,5,16,path,True,
ROUTE_1,4,17,path,True,
ROUTE_1,5,17,path,True,
ROUTE_1,6,16,path,True,
ROUTE_1,7,16,path,True,
ROUTE_1,6,17,path,True,
ROUTE_1,7,17,path,True,
ROUTE_1,8,16,path,True,
ROUTE_1,9,16,path,True,
ROUTE_1,8,17,path,True,
ROUTE_1,9,17,path,True,
ROUTE_1,10,16,path,True,
ROUTE_1,11,16,path,True,
ROUTE_1,10,17,path,True,
ROUTE_1,11,17,path,True,
ROUTE_1,12,16,path,True,
ROUTE_1,13,16,path,True,
ROUTE_1,12,17,path,True,
ROUTE_1,13,17,path,True,
ROUTE_1,14,16,path,True,
ROUTE_1,15,16,path,True,
ROUTE_1,14,17,path,True,
ROUTE_1,15,17,path,True,
ROUTE_1,16,16,path,True,
ROUTE_1,17,16,path,True,
ROUTE_1,16,17,path,True,
ROUTE_1,17,17,path,True,
ROUTE_1,18,16,wall,False,
ROUTE_1,19,16,path,True,
ROUTE_1,18,17,wall,False,
ROUTE_1,19,17,path,True,
ROUTE_1,0,18,path,True,
ROUTE_1,1,18,path,True,
ROUTE_1,0,19,path,True,
ROUTE_1,1,19,path,True,
ROUTE_1,2,18,path,True,
ROUTE_1,3,18,wall,False,
ROUTE_1,2,19,path,True,
ROUTE_1,3,19,wall,False,
ROUTE_1,4,18,path,True,
ROUTE_1,5,18,path,True,
ROUTE_1,4,19,ledge,True,down
ROUTE_1,5,19,path,True,
ROUTE_1,6,18,path,True,
ROUTE_1,7,18,path,True,
ROUTE_1,6,19,ledge,True,down
ROUTE_1,7,19,ledge,True,down
ROUTE_1,8,18,path,True,
ROUTE_1,9,18,path,True,
ROUTE_1,8,19,ledge,True,down
ROUTE_1,9,19,path,True,
ROUTE_1,10,18,path,True,
ROUTE_1,11,18,path,True,
ROUTE_1,10,19,ledge,True,down
ROUTE_1,11,19,ledge,True,down
ROUTE_1,12,18,path,True,
ROUTE_1,13,18,path,True,
ROUTE_1,12,19,ledge,True,down
ROUTE_1,13,19,ledge,True,down
ROUTE_1,14,18,path,True,
ROUTE_1,15,18,path,True,
ROUTE_1,14,19,ledge,True,down
ROUTE_1,15,19,ledge,True,down
ROUTE_1,16,18,path,True,
ROUTE_1,17,18,path,True,
ROUTE_1,16,19,ledge,True,down
ROUTE_1,17,19,ledge,True,down
ROUTE_1,18,18,wall,False,
ROUTE_1,19,18,path,True,
ROUTE_1,18,19,wall,False,
ROUTE_1,19,19,path,True,
ROUTE_1,0,20,path,True,
ROUTE_1,1,20,path,True,
ROUTE_1,0,21,path,True,
ROUTE_1,1,21,path,True,
ROUTE_1,2,20,path,True,
ROUTE_1,3,20,wall,False,
ROUTE_1,2,21,path,True,
ROUTE_1,3,21,wall,False,
ROUTE_1,4,20,path,True,
ROUTE_1,5,20,path,True,
ROUTE_1,4,21,path,True,
ROUTE_1,5,21,path,True,
ROUTE_1,6,20,path,True,
ROUTE_1,7,20,path,True,
ROUTE_1,6,21,path,True,
ROUTE_1,7,21,path,True,
ROUTE_1,8,20,path,True,
ROUTE_1,9,20,path,True,
ROUTE_1,8,21,path,True,
ROUTE_1,9,21,path,True,
ROUTE_1,10,20,path,True,
ROUTE_1,11,20,path,True,
ROUTE_1,10,21,path,True,
ROUTE_1,11,21,path,True,
ROUTE_1,12,20,path,True,
ROUTE_1,13,20,path,True,
ROUTE_1,12,21,path,True,
ROUTE_1,13,21,path,True,
ROUTE_1,14,20,path,True,
ROUTE_1,15,20,path,True,
ROUTE_1,14,21,path,True,
ROUTE_1,15,21,path,True,
ROUTE_1,16,20,path,True,
ROUTE_1,17,20,path,True,
ROUTE_1,16,21,path,True,
ROUTE_1,17,21,path,True,
ROUTE_1,18,20,wall,False,
ROUTE_1,19,20,path,True,
ROUTE_1,18,21,wall,False,
ROUTE_1,19,21,path,True,
ROUTE_1,0,22,path,True,
ROUTE_1,1,22,path,True,
ROUTE_1,0,23,path,True,
ROUTE_1,1,23,path,True,
ROUTE_1,2,22,path,True,
ROUTE_1,3,22,wall,False,
ROUTE_1,2,23,path,True,
ROUTE_1,3,23,wall,False,
ROUTE_1,4,22,path,True,
ROUTE_1,5,22,path,True,
ROUTE_1,4,23,wall,False,
ROUTE_1,5,23,wall,False,
ROUTE_1,6,22,path,True,
ROUTE_1,7,22,path,True,
ROUTE_1,6,23,wall,False,
ROUTE_1,7,23,wall,False,
ROUTE_1,8,22,path,True,
ROUTE_1,9,22,path,True,
ROUTE_1,8,23,wall,False,
ROUTE_1,9,23,wall,False,
ROUTE_1,10,22,path,True,
ROUTE_1,11,22,path,True,
ROUTE_1,10,23,wall,False,
ROUTE_1,11,23,wall,False,
ROUTE_1,12,22,grass,True,
ROUTE_1,13,22,grass,True,
ROUTE_1,12,23,grass,True,
ROUTE_1,13,23,grass,True,
ROUTE_1,14,22,grass,True,
ROUTE_1,15,22,grass,True,
ROUTE_1,14,23,grass,True,
ROUTE_1,15,23,grass,True,
ROUTE_1,16,22,path,True,
ROUTE_1,17,22,path,True,
ROUTE_1,16,23,ledge,True,down
ROUTE_1,17,23,ledge,True,down
ROUTE_1,18,22,wall,False,
ROUTE_1,19,22,path,True,
ROUTE_1,18,23,wall,False,
ROUTE_1,19,23,path,True,
ROUTE_1,0,24,path,True,
ROUTE_1,1,24,path,True,
ROUTE_1,0,25,path,True,
ROUTE_1,1,25,path,True,
ROUTE_1,2,24,path,True,
ROUTE_1,3,24,wall,False,
ROUTE_1,2,25,path,True,
ROUTE_1,3,25,wall,False,
ROUTE_1,4,24,path,True,
ROUTE_1,5,24,path,True,
ROUTE_1,4,25,path,True,
ROUTE_1,5,25,path,True,
ROUTE_1,6,24,path,True,
ROUTE_1,7,24,path,True,
ROUTE_1,6,25,path,True,
ROUTE_1,7,25,path,True,
ROUTE_1,8,24,path,True,
ROUTE_1,9,24,path,True,
ROUTE_1,8,25,path,True,
ROUTE_1,9,25,path,True,
ROUTE_1,10,24,path,True,
ROUTE_1,11,24,path,True,
ROUTE_1,10,25,path,True,
ROUTE_1,11,25,path,True,
ROUTE_1,12,24,grass,True,
ROUTE_1,13,24,grass,True,
ROUTE_1,12,25,grass,True,
ROUTE_1,13,25,grass,True,
